evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still
1,bootstrap_random,1.3950000000000011,-0.28454605809207306,-0.6943547833745195,6.608612537384033,0.1555021107196808,14,9,False,False,False,155,0,11,0,1.7443068027496338,0.47079792618751526,2.1086295091626948,0.14353865385055542,True,False
2,bootstrap_random,5.339999999999997,-0.49664939821314336,-0.5788344143975175,-10.505952835083008,1.187489628791809,8,10,False,False,False,185,1,11,0,5.7255682945251465,0.3058154881000519,6.900596581361021,0.7326492071151733,True,False
3,bootstrap_random,4.484000000000001,-0.46381380111573584,-0.6479022357590764,0.13303445279598236,-0.4243716597557068,12,9,False,False,False,203,1,1,0,1.050308346748352,0.2995593845844269,0.9736469571708934,0.1818471997976303,False,False
4,bootstrap_random,2.2389999999999923,-0.5789934692970439,-0.20514918268428925,-7.415685176849365,4.174407958984375,9,11,False,False,False,203,1,60,0,0.9188111424446106,0.5682801604270935,8.136936712124108,0.11909815669059753,False,False
5,bootstrap_random,-2.909000000000002,-0.2762695352483658,-0.5350232805202618,8.379692077636719,2.894415855407715,15,10,False,False,False,157,0,128,0,0.5525283217430115,0.5177959203720093,0.7379516999839828,0.10726101696491241,False,False
6,bootstrap_random,1.296000000000001,-0.7530272838885608,-0.7679872298662397,1.0734785795211792,-2.1655125617980957,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
7,bootstrap_random,1.296000000000001,-0.7260183573493287,-0.7747979198626666,1.520032525062561,-2.253446578979492,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
8,bootstrap_random,0.8410000000000005,-0.9670835927875551,-0.9622075117644846,0.8710741996765137,-4.524145126342773,12,7,False,False,False,157,0,17,0,1.027677297592163,0.31144070625305176,7.495651161643499,0.05381659418344498,True,False
9,bootstrap_random,1.296000000000001,-0.7507724130760034,-0.7499399409961085,0.721799373626709,-1.6382205486297607,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
10,bootstrap_random,1.325000000000001,-0.6988193063095814,-0.778074147383427,1.6971449851989746,-2.393317222595215,12,8,False,False,False,160,0,0,0,0.4370705485343933,0.04609880596399307,7.884844447469719,0.0020028215367347,False,False
11,bootstrap_random,1.296000000000001,-0.7446441370237613,-0.7646221900304044,1.0818175077438354,-2.0307674407958984,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
12,bootstrap_random,1.296000000000001,-0.751825617221215,-0.7511293779287872,0.7331666946411133,-1.6813197135925293,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
13,bootstrap_random,1.8020000000000003,-0.9572546318757391,0.31814343860376154,-0.5908337831497192,-2.890768527984619,12,7,False,False,False,154,0,12,0,1.9678723812103271,1.089542269706726,6.049659436780742,0.3664955496788025,True,False
14,bootstrap_random,1.296000000000001,-0.7399708426554598,-0.7675715061252305,1.20541250705719,-2.1070797443389893,12,8,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True
15,bootstrap_random,1.378000000000001,-0.8914374239769008,-0.6106829534363447,0.2651998996734619,-2.1692075729370117,12,8,False,False,False,161,0,0,0,0.26378557085990906,0.19466903805732727,8.043707362029101,0.019043082371354103,False,False
16,bootstrap_random,1.362000000000001,-0.8433638759975983,-0.7111198295252324,0.45445990562438965,-1.955219030380249,12,8,False,False,False,159,0,0,0,0.6441512107849121,0.10868825763463974,6.514701214430047,0.005763627123087645,False,False
17,bootstrap_random,-0.6010000000000001,-0.40960473179956475,-0.2549247784089351,5.494266510009766,0.2938869297504425,14,9,False,False,False,158,0,70,0,0.9588209390640259,0.5961876511573792,0.9005763791742446,0.2317831814289093,False,False
18,bootstrap_random,1.354000000000001,-0.6302351887575396,-0.7780869579082828,1.8368606567382812,-2.15059494972229,12,8,False,False,False,158,0,0,0,0.8905279040336609,0.11495529115200043,6.261881003392117,0.008257913403213024,False,False
19,bootstrap_random,4.482,-0.9373165743765857,-0.15636007017502848,-5.751622200012207,3.6737098693847656,10,11,False,False,False,204,1,0,0,0.7828387022018433,0.629217267036438,0.5355884489656513,0.1876499056816101,False,False
20,bootstrap_random,1.550000000000001,-0.1778095793847062,-0.8974277700962795,4.094730854034424,-1.6910736560821533,13,8,False,False,False,160,0,0,0,0.5719067454338074,0.5689274072647095,0.12642283623266787,0.07352028042078018,False,False
